label,protocol,seed,nNodes,nSources,fieldSize,waterDepth,maxSpeed,basePipeR,commRange,packetInterval,payloadBytes,bitRate,simTime,generated,delivered,duplicates,dropped,transmissions,fallbacks,pdr_pct,throughput_kbps,mean_delay_s,mean_hops,lifetime_s,lifetime_censored,jain_fairness,energy_gap_J,mean_consumed_J
s5_traffic,adaptive,15,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,97,174,34,1080,78,39.591837,1.276160,0.969022,0.226804,-1.000000,1,0.955839,3.238956,35.844000
s5_traffic,adaptive,16,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,248,75,250,1,1125,35,30.241935,0.921600,1.490724,0.653333,-1.000000,1,0.965222,2.744256,38.756000
s5_traffic,adaptive,18,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,86,234,4,1110,10,35.102041,1.185280,1.185369,0.395349,-1.000000,1,0.961083,2.997684,37.750000
s5_traffic,adaptive,17,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,244,78,217,57,1151,53,31.967213,0.848640,0.966198,0.307692,-1.000000,1,0.958516,3.298124,38.910000
s5_traffic,adaptive,19,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,75,222,1,1093,29,30.612245,0.998400,1.477888,0.613333,-1.000000,1,0.963967,2.709694,36.910000
s5_traffic,vbf,1,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,243,17,83,0,460,0,6.995885,0.368560,3.033918,1.000000,-1.000000,1,0.818871,5.960799,14.816000
s5_traffic,adaptive,20,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,244,100,153,50,1043,44,40.983607,1.606400,1.295159,0.410000,-1.000000,1,0.955710,3.405600,37.576000
s5_traffic,vbf,2,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,24,69,0,496,0,9.795918,0.520320,3.033539,1.000000,-1.000000,1,0.823334,5.710546,14.596000
s5_traffic,vbf,3,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,21,80,0,501,0,8.571429,0.455280,3.412605,1.000000,-1.000000,1,0.812512,5.894659,14.094000
s5_traffic,vbf,4,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,244,18,95,0,482,0,7.377049,0.390240,3.737909,1.000000,-1.000000,1,0.818557,5.861156,14.540000
s5_traffic,vbf,6,50,5,500.000000,500.000000,3.000000,150.000000,250.000000,4.000000,512,10000.000000,200.000000,245,17,59,0,543,0,6.938776,0.368560,4.405540,1.000000,-1.000000,1,0.839763,5.182189,14.762000
